Date,Return,(#) Ease of Coding,(#) Journalist Confidence,Clarity,Number of Coders,Article Title,Newspaper,Article Link/Location,Commodities,Corporate,Elections,Exrate,Foreign,Govspend,Trade,Macro,Monetary,Noart,Other,Otherpol,Reg,Sovmil,Taxes,Terror,Unknown,Policy,Year,Month,Day
5/27/1933,0.0324,2.500,3.000,0.318,2,Abreast of the Market,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0,0.25,0.75,0,0,0,0,0,0,0,0,0.75,1933,5,27
5/26/1933,0.0273,2.500,3.000,-0.141,2,Abreast of the Market,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0.125,0,0,0,0,0,0.5,0.375,0,0,0,0,0,0,0,0,0.375,1933,5,26
5/23/1933,0.0379,3.000,3.000,-0.207,2,Abreast of the Market,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0.5,0,0,0,0,0,0.125,0.375,0,0,0,0,0,0,0,0,0.375,1933,5,23
5/11/1933,0.0299,2.000,3.000,0.732,2,Abreast of the Market,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0.125,0,0,0,0,0.125,0,0.75,0,0,0,0,0,0,0,0,0,0.125,1933,5,11
5/10/1933,0.0513,2.500,3.000,1.484,2,Abreast of the Market,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0,0.75,0,0,0,0,0.25,0,0,0,0,0.25,1933,5,10
5/6/1933,-0.0296,2.000,2.000,-0.544,2,Abreast of the Market,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0.875,0,0,0,0,0.125,0,0,0,0,0,1,1933,5,6
5/4/1933,0.0297,2.000,2.000,-0.339,2,Abreast of the Market,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0,0.75,0,0,0,0,0.25,0,0,0,0,0.25,1933,5,4
4/29/1933,0.0607,2.500,3.000,0.689,2,Abreast of the Market,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0.75,0,0.125,0.125,0,0,0,0,0,0,0,0,0.875,1933,4,29
4/22/1933,0.0425,1.500,2.500,0.157,2,Abreast of the Market,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0.375,0,0.25,0,0,0,0.375,0,0,0,0,0,0.75,1933,4,22
4/21/1933,-0.0436,2.000,1.000,-0.055,2,Abreast of the Market: Market Diary,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1933,4,21
4/20/1933,0.0928,2.000,2.500,-0.565,2,Abreast of the Market,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1933,4,20
4/19/1933,0.0720,2.000,2.000,0.286,2,Abreast of the Market.: Market Diary,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0.125,0,0,0,0,0,0.875,0,0,0,0,0,0,0,0,0,0,1933,4,19
4/13/1933,0.0392,2.500,2.500,-0.052,2,Abreast of the Market,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0.125,0,0.875,0,0,0,0,0,0,0,0,0,0.125,1933,4,13
4/10/1933,0.0548,3.000,3.000,0.334,2,Abreast of the Market,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0.75,0.25,0,0,0,0,0,0,0,0,0,0.75,1933,4,10
3/31/1933,-0.0333,2.000,2.500,-0.106,2,"MARKET DROPS LATE IN WEEK: MO. P. NEWS FIRST, EITHER GOOD OR BAD, TO ...",Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0.875,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0,0,1933,3,31
3/21/1933,-0.0473,2.000,2.500,-0.518,2,Abreast of the Market,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0.375,0,0,0,0,0,0,0,0,0,0,0.625,0,0,0,0,0.625,1933,3,21
3/17/1933,-0.0404,1.500,2.000,-1.707,2,Abreast of the Market,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0.75,0,0,0,0,0,0,0,0,0,0.125,0,0.125,0,0,0,0,0.125,1933,3,17
3/15/1933,0.1681,1.000,1.000,-0.841,2,Abreast of the Market,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0,0.125,0,0,0,0,0.875,0,0,0,0,0.875,1933,3,15
3/3/1933,0.0354,2.500,2.500,-0.334,2,Abreast of the Market,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1933,3,3
2/28/1933,0.0262,1.500,1.500,-1.375,2,STRONG BACKING FOR PRIOR ISSUES: 19 OF 21 PREFERREDS HAVE NET QUICK AS,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1933,2,28
2/25/1933,-0.0546,2.000,1.500,-0.884,2,Abreast of the Market,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0,0.5,0,0,0,0,0.5,0,0,0,0,0.5,1933,2,25
2/24/1933,0.0410,2.000,1.500,-1.017,2,Abreast of the Market,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0.25,0,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,1933,2,24
2/23/1933,-0.0477,3.000,3.000,-0.476,2,Abreast of the Market,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0.25,0,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,1933,2,23
2/20/1933,-0.0335,3.000,3.000,-1.423,2,Abreast of the Market: A Day of General Selling,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0,0.625,0,0,0,0,0.375,0,0,0,0,0.375,1933,2,20
2/14/1933,-0.0549,3.000,3.000,0.445,2,Abreast of the Market: Michigan Holiday Precipitates Decline,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0,0.125,0,0,0,0,0.875,0,0,0,0,0.875,1933,2,14
2/1/1933,-0.0366,3.000,3.000,0.299,2,Abreast of the Market,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0.75,0.125,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0.25,1933,2,1
1/16/1933,-0.0251,2.500,3.000,-0.074,2,Abreast of the Market,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0.5,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,1933,1,16
1/10/1933,0.0298,2.500,3.000,-0.364,2,Abreast of the Market,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0.25,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,1933,1,10
1/4/1933,0.0485,2.500,2.000,-0.121,2,Abreast of the Market,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0.5,0,0,0,0,0,0.125,0.375,0,0,0,0,1,1933,1,4
12/30/1932,0.0279,1.500,1.500,-1.720,2,Abreast of the Market,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1932,12,30
12/22/1932,-0.0365,3.000,3.000,-1.215,2,Abreast of the Market,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0.875,0,0,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0.125,1932,12,22
12/9/1932,0.0271,3.000,2.500,-1.122,2,Abreast of the Market,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0.125,0,0,0,0,0,0,0.875,0,0,0,0,1,1932,12,9
12/6/1932,0.0529,1.000,1.000,-1.177,2,Abreast of the Market,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1932,12,6
12/2/1932,-0.0385,2.500,2.000,0.018,2,Abreast of the Market,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0.875,0,0.125,0,0,0,0,0,0,0,0,0,0.875,1932,12,2
12/1/1932,0.0288,2.000,2.500,-0.525,2,Abreast of the Market,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0.25,0,0,0,0,0,0,0.75,0,0,0,0,1,1932,12,1
11/30/1932,-0.0317,2.000,2.000,-1.749,2,Abreast of the Market,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0.875,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0,0,1932,11,30
11/23/1932,-0.0458,2.500,2.500,0.866,2,Abreast of the Market,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1932,11,23
11/16/1932,-0.0318,2.000,2.000,-0.544,2,Abreast of the Market,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0.375,0,0,0,0,0,0.625,0,0,0,0,0,0,0,0,0,0,1932,11,16
11/14/1932,-0.0336,3.000,2.500,-0.290,2,Abreast of the Market,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0.75,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,1932,11,14
11/11/1932,0.0329,2.000,2.000,-0.395,2,Abreast of the Market,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0.375,0,0,0,0,0,0.375,0,0,0,0,0.25,0,0,0,0,0.25,1932,11,11
11/10/1932,0.0795,3.000,2.500,0.430,2,Abreast of the Market,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0.75,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,1932,11,10
11/9/1932,-0.0454,2.000,2.000,-0.683,2,Abreast of the Market,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0.375,0,0,0,0,0,0.625,0,0,0,0,0,0,0,0,0,0,1932,11,9
11/7/1932,0.0396,2.000,3.000,0.380,2,Abreast of the Market,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0.125,0.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.875,1932,11,7
11/4/1932,0.0639,3.000,3.000,-0.308,2,Abreast of the Market,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0.75,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,1932,11,4
11/2/1932,-0.0367,3.000,2.500,-1.382,2,Abreast of the Market,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0.75,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,1932,11,2
11/1/1932,-0.0299,2.000,2.500,-1.379,2,Abreast of the Market,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0.75,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1932,11,1
10/21/1932,-0.0609,2.000,2.000,0.073,2,Abreast of the Market,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0.375,0,0,0,0,0,0.625,0,0,0,0,0,0,0,0,0,0,1932,10,21
10/19/1932,0.0423,3.000,2.500,-0.483,2,Abreast of the Market,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0.375,0.25,0,0,0,0.375,0,0,0,0,0,0.75,1932,10,19
10/17/1932,-0.0291,2.000,1.500,-1.093,2,Abreast of the Market,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1932,10,17
10/14/1932,0.0738,3.000,3.000,-0.475,2,Abreast of the Market: Market Diary Stocks reversed their trend with ...,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0,0.125,0,0,0,0.875,0,0,0,0,0,0.875,1932,10,14
10/13/1932,-0.0315,3.000,2.000,-0.189,2,Abreast of the Market,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1932,10,13
10/11/1932,0.0749,2.500,1.500,-1.095,2,Abreast of the Market,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0.75,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,1932,10,11
10/10/1932,-0.0555,2.500,2.500,0.573,2,Abreast of the Market: Market Diary,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1932,10,10
10/8/1932,-0.0367,3.000,3.000,-0.420,2,MARKET REACTS ON WHEAT BREAK: HEAVY SELLING CARRIES LEADERS DOWN ...,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0.75,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,1932,10,8
10/7/1932,-0.0577,2.500,2.500,-1.531,2,Abreast of the Market,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1932,10,7
10/5/1932,-0.0839,1.000,1.000,-2.563,2,Abreast of the Market,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1932,10,5
9/29/1932,-0.0326,2.000,2.500,0.032,2,Abreast of the Market,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1932,9,29
9/28/1932,0.0289,2.000,2.000,0.973,2,Abreast of the Market,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1932,9,28
9/26/1932,-0.0592,1.000,1.000,-1.761,2,Abreast of the Market,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1932,9,26
9/22/1932,-0.0306,2.000,2.500,-1.680,2,Abreast of the Market: Market Diary,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1932,9,22
9/21/1932,0.1183,2.500,3.000,0.825,2,Abreast of the Market,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1932,9,21
9/20/1932,0.0405,1.500,1.500,-0.483,2,Abreast of the Market: Market Diary,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0.625,0,0,0,0,0,0.375,0,0,0,0,0,0,0,0,0,0,1932,9,20
9/15/1932,0.0455,1.500,1.000,-0.790,2,Abreast of the Market,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0.125,0,0,0,0,0,0,0.375,0,0,0,0,0,0,0,0,0.5,0,1932,9,15
9/14/1932,-0.0595,3.000,3.000,-0.177,2,Abreast of the Market: Market Diary,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1932,9,14
9/13/1932,-0.0431,3.000,3.000,-0.336,2,Abreast of the Market,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0.875,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0,0.875,1932,9,13
9/12/1932,-0.0747,2.500,2.000,-1.014,2,Abreast of the Market,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0.125,0,0,0,0,0,0,0,0,0,0.875,0,0,0,0,1,1932,9,12
9/8/1932,-0.0363,2.500,3.000,1.405,2,Abreast of the Market: Market Diary,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1932,9,8
9/7/1932,0.0455,2.500,2.500,0.231,2,Abreast of the Market: Market Diary,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1932,9,7
9/2/1932,0.0438,3.000,3.000,0.744,2,Abreast of the Market: Market Diary,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0.375,0,0,0,0,0,0,0.625,0,0,0,0,0,0,0,0,0,0,1932,9,2
8/24/1932,0.0257,2.000,2.000,-1.650,2,Abreast of the Market,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1932,8,24
8/22/1932,0.0601,1.500,1.500,-0.799,2,Abreast of the Market: Market Diary,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0.875,0,0.125,0,0,0,0,0,0,0,0,0,0.875,1932,8,22
8/16/1932,0.0357,1.000,1.500,-1.039,2,Abreast of the Market,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0.875,0,0.125,0,0,0,0,0,0,0,0,0,0.875,1932,8,16
8/15/1932,0.0769,2.500,3.000,-0.634,2,Abreast of the Market,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1932,8,15
8/12/1932,-0.0829,2.500,3.000,-0.357,2,Abreast of the Market,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0.75,0,0,0,0,0.125,0,0,0,0,0.125,0,0,0,0,0,0,0.125,1932,8,12
8/10/1932,0.0411,2.500,3.000,0.125,2,Abreast of the Market: Market Diary,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0.875,0,0,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,1932,8,10
8/8/1932,0.0305,2.500,3.000,0.311,2,Broad Street Gossip,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0.625,0,0,0,0,0,0,0.375,0,0,0,0,0,0,0,0,0,0,1932,8,8
8/6/1932,0.0669,3.000,3.000,-0.297,2,The Markets: Rise in Stocks Reaches Broadest Proportions on Current Rise With All Leaders at,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0.625,0,0,0,0,0,0,0.375,0,0,0,0,0,0,0,0,0,0,1932,8,6
8/5/1932,0.0431,2.500,2.500,-0.321,2,The Markets: Stocks Close at Best Prices of Day After Irregularity on ...,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0.25,0,0,0,0,0,0,0.375,0,0,0,0.375,0,0,0,0,0,0.375,1932,8,5
8/3/1932,0.0912,3.000,3.000,0.334,2,Broad Street Gossip,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0.75,0,0,0,0,0.125,0,0.125,0,0,0,0,0,0,0,0,0,0.125,1932,8,3
8/2/1932,-0.0422,1.500,1.500,-1.247,2,The Markets: Stocks react on profit taking and short selling in ...,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1932,8,2
7/29/1932,0.0329,3.000,2.500,-0.540,2,RISING OPTIMISM FEATURES WEEK: SIX MONTHS' REPORTS BETTER THAN ...,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0.375,0,0,0,0.125,0,0.5,0,0,0,0,0,0,0,0,0,0.125,1932,7,29
7/28/1932,0.0334,1.500,1.500,-0.953,2,DOLLAR SHORTS RUSH TO COVER: FOREIGN PURCHASES OF AMERICAN STOCKS .,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0.5,0.5,1932,7,28
7/27/1932,0.0524,2.000,2.000,-0.395,2,"The Markets: Stock Markets Advances into Net High Ground, with ...",Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0.125,0,0,0,0,0,0,0.875,0,0,0,0,0,0,0,0,0,0,1932,7,27
7/25/1932,0.0530,3.000,2.500,-0.721,2,Broad Street Gossip,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0.75,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1932,7,25
7/22/1932,0.0321,2.500,2.000,-0.318,2,The Markets: Price Advance Broadens With Accelerated Trading--Oils a ...,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0.125,0,0,0,0,0,0,0.125,0,0,0,0.75,0,0,0,0,0.875,1932,7,22
7/20/1932,0.0329,2.500,2.500,-0.607,2,Broad Street Gossip,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1932,7,20
7/18/1932,-0.0286,3.000,2.500,-0.803,2,Broad Street Gossip,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0.25,0.375,0,0,0,0,0,0,0,0,0.375,0,0,0,0,0,0.75,1932,7,18
7/15/1932,0.0328,2.500,2.500,-0.819,2,The Markets: Stocks Higher on Indicated Early Congressional ...,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0.25,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,1932,7,15
7/13/1932,0.0474,2.000,2.500,-0.231,2,The Markets: Stocks Rise Sharply with Commodity Markets Farm ...,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0.5,0,0,0,0,0.125,0,0.375,0,0,0,0,0,0,0,0,0,0.125,1932,7,13
7/11/1932,0.0310,3.000,3.000,-0.100,2,Broad Street Gossip,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0.875,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0.125,1932,7,11
7/7/1932,-0.0359,3.000,3.000,0.032,2,Broad Street Gossip,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0.125,0,0,0,0.75,0,0.125,0,0,0,0,0,0,0,0,0,0.75,1932,7,7
7/6/1932,0.0276,3.000,3.000,0.268,2,The Markets: Stocks Rally on Favorable Turn in Developments at ...,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0.25,0,0,0,0,0.375,0,0,0,0,0,0.375,0,0,0,0,0,0.75,1932,7,6
7/1/1932,0.0373,2.500,2.500,0.016,2,The Markets: Deadlock on Roosevelt Nomination Raise Compromise ...,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0.75,0,0,0.125,0,0,0,0,0,0.125,0,0,0,0,0,1,1932,7,1
6/27/1932,-0.0334,3.000,3.000,-0.121,2,The Markets: New Lows by Leaders--Westinghouse Electric and Allied Chemical Notably Weak,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0.25,0,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,1932,6,27
6/24/1932,-0.0435,3.000,3.000,0.120,2,"The Markets: Stocks Move Down--Can, Steel and Allied Chemical at New Lows-- Rails Weak",Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1932,6,24
6/17/1932,-0.0577,3.000,2.500,-1.504,2,Broad Street Gossip: Market Diary,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0.875,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0.125,1932,6,17
6/15/1932,0.0362,2.500,2.500,-0.060,2,The Markets: Stocks Rise Sharply on Improvement in Sentiment--Gains ...,Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1932,6,15
6/10/1932,0.0768,3.000,2.500,-0.855,2,"The Markets: Stock Prices Rise Sharply on Short Covering, Auburn and ...",Wall Street Journal,https://www.dropbox.com/s/sgq7t10c6dboiwc/WSJ_final.zip?dl=0,0,0,0,0,0,0,0,0,0.75,0,0.25,0,0,0,0,0,0,0.75,1932,6,10
